commune,insee_code,secteur_id,label,rooms,epoch,furnished,dwelling_type,ref_minore,ref_median,ref_majore,year,source,zonage_source
Pantin,93055,308,Pantin — zone 308,2,>1990,true,appartement,14.90,21.30,25.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1946-1970,false,appartement,10.60,15.20,18.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1946-1970,true,appartement,11.60,16.60,19.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1971-1990,false,appartement,10.50,15.00,18.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1971-1990,true,appartement,11.50,16.40,19.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,<1946,false,appartement,13.30,19.00,22.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,<1946,true,appartement,14.60,20.80,25.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,>1990,false,appartement,12.30,17.60,21.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,>1990,true,appartement,13.50,19.30,23.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1946-1970,false,appartement,7.20,10.30,12.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1946-1970,true,appartement,7.90,11.30,13.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1971-1990,false,appartement,9.00,12.90,15.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1971-1990,true,appartement,9.90,14.10,16.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,<1946,false,appartement,11.30,16.10,19.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,<1946,true,appartement,12.30,17.60,21.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,>1990,false,appartement,11.70,16.70,20.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,>1990,true,appartement,12.80,18.30,22.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1946-1970,false,maison,13.90,19.90,23.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1946-1970,true,maison,15.30,21.80,26.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1971-1990,false,maison,14.40,20.50,24.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1971-1990,true,maison,15.70,22.40,26.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,<1946,false,maison,19.10,27.30,32.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,<1946,true,maison,20.90,29.90,35.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,>1990,false,maison,15.80,22.50,27.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,>1990,true,maison,17.20,24.60,29.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1946-1970,false,maison,13.30,19.00,22.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1946-1970,true,maison,14.60,20.80,25.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1971-1990,false,maison,11.30,16.20,19.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1971-1990,true,maison,12.40,17.70,21.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,<1946,false,maison,14.40,20.60,24.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,<1946,true,maison,15.80,22.50,27.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,>1990,false,maison,13.70,19.50,23.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,>1990,true,maison,14.90,21.30,25.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1946-1970,false,maison,10.60,15.20,18.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1946-1970,true,maison,11.60,16.60,19.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1971-1990,false,maison,10.50,15.00,18.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,1971-1990,true,maison,11.50,16.40,19.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,<1946,false,maison,13.30,19.00,22.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,<1946,true,maison,14.60,20.80,25.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,>1990,false,maison,12.30,17.60,21.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,3,>1990,true,maison,13.50,19.30,23.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1946-1970,false,maison,7.20,10.30,12.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1946-1970,true,maison,7.90,11.30,13.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1971-1990,false,maison,9.00,12.90,15.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,1971-1990,true,maison,9.90,14.10,16.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,<1946,false,maison,11.30,16.10,19.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,<1946,true,maison,12.30,17.60,21.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,>1990,false,maison,11.70,16.70,20.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,4,>1990,true,maison,12.80,18.30,22.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Paris,75101,1,St-Germain-l'Auxerrois (secteur 2),1,1946-1970,false,,23.70,33.90,40.70,2025,opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab),opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab)
Paris,75101,1,St-Germain-l'Auxerrois (secteur 2),1,1946-1970,true,,27.00,38.60,46.30,2025,opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab),opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab)
Paris,75101,1,St-Germain-l'Auxerrois (secteur 2),1,1971-1990,false,,22.20,31.70,38.00,2025,opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab),opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab)
Paris,75101,1,St-Germain-l'Auxerrois (secteur 2),1,1971-1990,true,,25.30,36.10,43.30,2025,opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab),opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab)
Paris,75101,1,St-Germain-l'Auxerrois (secteur 2),1,<1946,false,,24.60,35.10,42.10,2025,opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab),opendata.paris.fr · logement-encadrement-des-loyers · 2025 · Licence Ouverte / Open Licence (Etalab)
